Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:2:18:812, 1736, 0:2:18:812, 0, 0:2:18:812, 0, 0:2:18:812, 0, 0:2:18:812, 0, 0, 0, 0
0:2:18:878, 1734, 0:2:18:878, 0, 0:2:18:878, 0, 0:2:18:878, 0, 0:2:18:878, 0, 0, 0, 0
0:2:18:878, 1732, 0:2:18:878, 0, 0:2:18:878, 0, 0:2:18:878, 0, 0:2:18:878, 0, 0, 0, 0
0:2:18:883, 1734, 0:2:18:883, 0, 0:2:18:883, 0, 0:2:18:883, 0, 0:2:18:883, 0, 0, 0, 0
0:2:18:884, 1734, 0:2:18:884, 0, 0:2:18:884, 0, 0:2:18:884, 0, 0:2:18:884, 0, 0, 0, 0
0:2:18:884, 1732, 0:2:18:884, 0, 0:2:18:884, 0, 0:2:18:884, 0, 0:2:18:884, 0, 0, 0, 0
0:2:18:885, 1732, 0:2:18:885, 0, 0:2:18:885, 0, 0:2:18:885, 0, 0:2:18:885, 0, 0, 0, 0
0:2:18:886, 1733, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0, 0, 0
0:2:18:886, 1734, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0, 0, 0
0:2:18:886, 1732, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0:2:18:886, 0, 0, 0, 0
0:2:18:887, 1730, 0:2:18:887, 0, 0:2:18:887, 0, 0:2:18:887, 0, 0:2:18:887, 0, 0, 0, 0
0:2:18:888, 1729, 0:2:18:888, 0, 0:2:18:888, 0, 0:2:18:888, 0, 0:2:18:888, 0, 0, 0, 0
0:2:18:888, 1729, 0:2:18:888, 0, 0:2:18:888, 0, 0:2:18:888, 0, 0:2:18:888, 0, 0, 0, 0
0:2:18:889, 1727, 0:2:18:889, 0, 0:2:18:889, 0, 0:2:18:889, 0, 0:2:18:889, 0, 0, 0, 0
0:2:18:889, 1724, 0:2:18:889, 0, 0:2:18:889, 0, 0:2:18:889, 0, 0:2:18:889, 0, 0, 0, 0
0:2:18:890, 1722, 0:2:18:890, 0, 0:2:18:890, 0, 0:2:18:890, 0, 0:2:18:890, 0, 0, 0, 0
0:2:18:890, 1722, 0:2:18:890, 0, 0:2:18:890, 0, 0:2:18:890, 0, 0:2:18:890, 0, 0, 0, 0
0:2:18:891, 1721, 0:2:18:891, 0, 0:2:18:891, 0, 0:2:18:891, 0, 0:2:18:891, 0, 0, 0, 0
0:2:18:905, 1718, 0:2:18:905, 0, 0:2:18:905, 0, 0:2:18:905, 0, 0:2:18:905, 0, 0, 0, 0
0:2:18:905, 1716, 0:2:18:905, 0, 0:2:18:905, 0, 0:2:18:905, 0, 0:2:18:905, 0, 0, 0, 0
0:2:18:910, 1715, 0:2:18:910, 0, 0:2:18:910, 0, 0:2:18:910, 0, 0:2:18:910, 0, 0, 0, 0
0:2:18:929, 1715, 0:2:18:929, 0, 0:2:18:929, 0, 0:2:18:929, 0, 0:2:18:929, 0, 0, 0, 0
0:2:18:943, 1711, 0:2:18:943, 0, 0:2:18:943, 0, 0:2:18:943, 0, 0:2:18:943, 0, 0, 0, 0
0:2:18:943, 1708, 0:2:18:943, 0, 0:2:18:943, 0, 0:2:18:943, 0, 0:2:18:943, 0, 0, 0, 0
0:2:18:945, 1708, 0:2:18:945, 0, 0:2:18:945, 0, 0:2:18:945, 0, 0:2:18:945, 0, 0, 0, 0
0:2:18:946, 1710, 0:2:18:946, 0, 0:2:18:946, 0, 0:2:18:946, 0, 0:2:18:946, 0, 0, 0, 0
0:2:18:947, 1711, 0:2:18:947, 0, 0:2:18:947, 0, 0:2:18:947, 0, 0:2:18:947, 0, 0, 0, 0
0:2:18:947, 1713, 0:2:18:947, 0, 0:2:18:947, 0, 0:2:18:947, 0, 0:2:18:947, 0, 0, 0, 0
0:2:18:951, 1718, 0:2:18:951, 0, 0:2:18:951, 0, 0:2:18:951, 0, 0:2:18:951, 0, 0, 0, 0
0:2:18:952, 1726, 0:2:18:952, 0, 0:2:18:952, 0, 0:2:18:952, 0, 0:2:18:952, 0, 0, 0, 0
0:2:18:953, 1734, 0:2:18:953, 0, 0:2:18:953, 0, 0:2:18:953, 0, 0:2:18:953, 0, 0, 0, 0
0:2:18:953, 1745, 0:2:18:953, 0, 0:2:18:953, 0, 0:2:18:953, 0, 0:2:18:953, 0, 0, 0, 0
0:2:18:955, 1760, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0, 0, 0
0:2:18:955, 1780, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0, 0, 0
0:2:18:955, 1802, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0:2:18:955, 0, 0, 0, 0
0:2:18:956, 1827, 0:2:18:956, 0, 0:2:18:956, 0, 0:2:18:956, 0, 0:2:18:956, 0, 0, 0, 0
0:2:18:956, 1857, 0:2:18:956, 0, 0:2:18:956, 0, 0:2:18:956, 0, 0:2:18:956, 0, 0, 0, 0
0:2:18:960, 1892, 0:2:18:960, 0, 0:2:18:960, 0, 0:2:18:960, 0, 0:2:18:960, 0, 0, 0, 0
0:2:18:992, 1930, 0:2:18:992, 0, 0:2:18:992, 0, 0:2:18:992, 0, 0:2:18:992, 0, 0, 0, 0
0:2:18:992, 1968, 0:2:18:992, 0, 0:2:18:992, 0, 0:2:18:992, 0, 0:2:18:992, 0, 0, 0, 0
0:2:18:994, 2008, 0:2:18:994, 0, 0:2:18:994, 0, 0:2:18:994, 0, 0:2:18:994, 0, 0, 0, 0
0:2:18:994, 2051, 0:2:18:994, 0, 0:2:18:994, 0, 0:2:18:994, 0, 0:2:18:994, 0, 0, 0, 0
0:2:18:995, 2096, 0:2:18:995, 0, 0:2:18:995, 0, 0:2:18:995, 0, 0:2:18:995, 0, 0, 0, 0
0:2:18:996, 2139, 0:2:18:996, 0, 0:2:18:996, 0, 0:2:18:996, 0, 0:2:18:996, 0, 0, 0, 0
0:2:18:997, 2181, 0:2:18:997, 0, 0:2:18:997, 0, 0:2:18:997, 0, 0:2:18:997, 0, 0, 0, 0
0:2:18:997, 2225, 0:2:18:997, 0, 0:2:18:997, 0, 0:2:18:997, 0, 0:2:18:997, 0, 0, 0, 0
0:2:18:998, 2268, 0:2:18:998, 0, 0:2:18:998, 0, 0:2:18:998, 0, 0:2:18:998, 0, 0, 0, 0
0:2:18:999, 2308, 0:2:18:999, 0, 0:2:18:999, 0, 0:2:18:999, 0, 0:2:18:999, 0, 0, 0, 0
0:2:19:31, 2344, 0:2:19:31, 0, 0:2:19:31, 0, 0:2:19:31, 0, 0:2:19:31, 0, 0, 0, 0
0:2:19:32, 2380, 0:2:19:32, 0, 0:2:19:32, 0, 0:2:19:32, 0, 0:2:19:32, 0, 0, 0, 0
0:2:19:32, 2414, 0:2:19:32, 0, 0:2:19:32, 0, 0:2:19:32, 0, 0:2:19:32, 0, 0, 0, 0
0:2:19:33, 2445, 0:2:19:33, 0, 0:2:19:33, 0, 0:2:19:33, 0, 0:2:19:33, 0, 0, 0, 0
0:2:19:33, 2480, 0:2:19:33, 0, 0:2:19:33, 0, 0:2:19:33, 0, 0:2:19:33, 0, 0, 0, 0
0:2:19:38, 2505, 0:2:19:38, 0, 0:2:19:38, 0, 0:2:19:38, 0, 0:2:19:38, 0, 0, 0, 0
0:2:19:39, 2523, 0:2:19:39, 0, 0:2:19:39, 0, 0:2:19:39, 0, 0:2:19:39, 0, 0, 0, 0
0:2:19:64, 2534, 0:2:19:64, 0, 0:2:19:64, 0, 0:2:19:64, 0, 0:2:19:64, 0, 0, 0, 0
0:2:19:65, 2541, 0:2:19:65, 0, 0:2:19:65, 0, 0:2:19:65, 0, 0:2:19:65, 0, 0, 0, 0
0:2:19:65, 2547, 0:2:19:65, 0, 0:2:19:65, 0, 0:2:19:65, 0, 0:2:19:65, 0, 0, 0, 0
0:2:19:66, 2551, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0, 0, 0
0:2:19:66, 2551, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0, 0, 0
0:2:19:66, 2546, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0:2:19:66, 0, 0, 0, 0
0:2:19:67, 2540, 0:2:19:67, 2551, 0:2:19:67, 0, 0:2:19:67, 0, 0:2:19:67, 0, 0, 0
0:2:19:73, 2534, 0:2:19:73, 0, 0:2:19:73, 0, 0:2:19:73, 0, 0:2:19:73, 0, 0, 0, 0
0:2:19:74, 2525, 0:2:19:74, 0, 0:2:19:74, 0, 0:2:19:74, 0, 0:2:19:74, 0, 0, 0, 670.031099999993
0:2:19:74, 2510, 0:2:19:74, 0, 0:2:19:74, 0, 0:2:19:74, 0, 0:2:19:74, 0, 0, 0, 0
0:2:19:75, 2495, 0:2:19:75, 0, 0:2:19:75, 0, 0:2:19:75, 0, 0:2:19:75, 0, 0, 0, 0
0:2:19:75, 2481, 0:2:19:75, 0, 0:2:19:75, 0, 0:2:19:75, 0, 0:2:19:75, 0, 0, 0, 0
0:2:19:76, 2466, 0:2:19:76, 0, 0:2:19:76, 0, 0:2:19:76, 0, 0:2:19:76, 0, 0, 0, 0
0:2:19:101, 2446, 0:2:19:101, 0, 0:2:19:101, 0, 0:2:19:101, 0, 0:2:19:101, 0, 0, 0, 0
0:2:19:105, 2427, 0:2:19:105, 0, 0:2:19:105, 0, 0:2:19:105, 0, 0:2:19:105, 0, 0, 0, 0
0:2:19:109, 2408, 0:2:19:109, 0, 0:2:19:109, 0, 0:2:19:109, 0, 0:2:19:109, 0, 0, 0, 0
0:2:19:113, 2390, 0:2:19:113, 0, 0:2:19:113, 0, 0:2:19:113, 0, 0:2:19:113, 0, 0, 0, 0
0:2:19:131, 2370, 0:2:19:131, 0, 0:2:19:131, 0, 0:2:19:131, 0, 0:2:19:131, 0, 0, 0, 0
0:2:19:136, 2349, 0:2:19:136, 0, 0:2:19:136, 0, 0:2:19:136, 0, 0:2:19:136, 0, 0, 0, 0
0:2:19:137, 2330, 0:2:19:137, 0, 0:2:19:137, 0, 0:2:19:137, 0, 0:2:19:137, 0, 0, 0, 0
0:2:19:137, 2312, 0:2:19:137, 0, 0:2:19:137, 0, 0:2:19:137, 0, 0:2:19:137, 0, 0, 0, 0
0:2:19:143, 2295, 0:2:19:143, 0, 0:2:19:143, 0, 0:2:19:143, 0, 0:2:19:143, 0, 0, 0, 0
0:2:19:144, 2277, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0, 0, 0
0:2:19:144, 2261, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0, 0, 0
0:2:19:144, 2248, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0:2:19:144, 0, 0, 0, 0
0:2:19:146, 2236, 0:2:19:146, 0, 0:2:19:146, 0, 0:2:19:146, 0, 0:2:19:146, 0, 0, 0, 0
0:2:19:146, 2222, 0:2:19:146, 0, 0:2:19:146, 0, 0:2:19:146, 0, 0:2:19:146, 0, 0, 0, 0
0:2:19:147, 2209, 0:2:19:147, 0, 0:2:19:147, 0, 0:2:19:147, 0, 0:2:19:147, 0, 0, 0, 0
0:2:19:147, 2197, 0:2:19:147, 0, 0:2:19:147, 0, 0:2:19:147, 0, 0:2:19:147, 0, 0, 0, 0
0:2:19:148, 2187, 0:2:19:148, 0, 0:2:19:148, 0, 0:2:19:148, 0, 0:2:19:148, 0, 0, 0, 0
0:2:19:148, 2174, 0:2:19:148, 0, 0:2:19:148, 0, 0:2:19:148, 0, 0:2:19:148, 0, 0, 0, 0
0:2:19:197, 2161, 0:2:19:197, 0, 0:2:19:197, 0, 0:2:19:197, 0, 0:2:19:197, 0, 0, 0, 0
0:2:19:198, 2151, 0:2:19:198, 0, 0:2:19:198, 0, 0:2:19:198, 0, 0:2:19:198, 0, 0, 0, 0
0:2:19:201, 2141, 0:2:19:201, 0, 0:2:19:201, 0, 0:2:19:201, 0, 0:2:19:201, 0, 0, 0, 0
0:2:19:206, 2130, 0:2:19:206, 0, 0:2:19:206, 0, 0:2:19:206, 0, 0:2:19:206, 0, 0, 0, 0
0:2:19:207, 2119, 0:2:19:207, 0, 0:2:19:207, 0, 0:2:19:207, 0, 0:2:19:207, 0, 0, 0, 0
0:2:19:207, 2109, 0:2:19:207, 0, 0:2:19:207, 0, 0:2:19:207, 0, 0:2:19:207, 0, 0, 0, 0
0:2:19:208, 2102, 0:2:19:208, 0, 0:2:19:208, 0, 0:2:19:208, 0, 0:2:19:208, 0, 0, 0, 0
0:2:19:209, 2094, 0:2:19:209, 0, 0:2:19:209, 0, 0:2:19:209, 0, 0:2:19:209, 0, 0, 0, 0
0:2:19:210, 2087, 0:2:19:210, 0, 0:2:19:210, 0, 0:2:19:210, 0, 0:2:19:210, 0, 0, 0, 0
0:2:19:210, 2081, 0:2:19:210, 0, 0:2:19:210, 0, 0:2:19:210, 0, 0:2:19:210, 0, 0, 0, 0
0:2:19:231, 2078, 0:2:19:231, 0, 0:2:19:231, 0, 0:2:19:231, 0, 0:2:19:231, 0, 0, 0, 0
0:2:19:233, 2075, 0:2:19:233, 0, 0:2:19:233, 0, 0:2:19:233, 0, 0:2:19:233, 0, 0, 0, 0
0:2:19:233, 2072, 0:2:19:233, 0, 0:2:19:233, 0, 0:2:19:233, 0, 0:2:19:233, 0, 0, 0, 0
0:2:19:234, 2071, 0:2:19:234, 0, 0:2:19:234, 0, 0:2:19:234, 0, 0:2:19:234, 0, 0, 0, 0
0:2:19:234, 2071, 0:2:19:234, 0, 0:2:19:234, 0, 0:2:19:234, 0, 0:2:19:234, 0, 0, 0, 0
0:2:19:235, 2073, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0, 0, 0
0:2:19:235, 2075, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0, 0, 0
0:2:19:235, 2076, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0:2:19:235, 0, 0, 0, 0
0:2:19:236, 2080, 0:2:19:236, 0, 0:2:19:236, 0, 0:2:19:236, 0, 0:2:19:236, 0, 0, 0, 0
0:2:19:240, 2085, 0:2:19:240, 0, 0:2:19:240, 0, 0:2:19:240, 0, 0:2:19:240, 0, 0, 0, 0
0:2:19:241, 2089, 0:2:19:241, 0, 0:2:19:241, 0, 0:2:19:241, 0, 0:2:19:241, 0, 0, 0, 0
0:2:19:242, 2092, 0:2:19:242, 0, 0:2:19:242, 0, 0:2:19:242, 0, 0:2:19:242, 0, 0, 0, 0
0:2:19:242, 2096, 0:2:19:242, 0, 0:2:19:242, 0, 0:2:19:242, 0, 0:2:19:242, 0, 0, 0, 0
0:2:19:267, 2103, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0, 0, 0
0:2:19:267, 2110, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0, 0, 0
0:2:19:267, 2113, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0:2:19:267, 0, 0, 0, 0
0:2:19:272, 2119, 0:2:19:272, 0, 0:2:19:272, 0, 0:2:19:272, 0, 0:2:19:272, 0, 0, 0, 0
0:2:19:273, 2125, 0:2:19:273, 0, 0:2:19:273, 0, 0:2:19:273, 0, 0:2:19:273, 0, 0, 0, 0
0:2:19:273, 2132, 0:2:19:273, 0, 0:2:19:273, 0, 0:2:19:273, 0, 0:2:19:273, 0, 0, 0, 0
0:2:19:274, 2135, 0:2:19:274, 0, 0:2:19:274, 0, 0:2:19:274, 0, 0:2:19:274, 0, 0, 0, 0
0:2:19:275, 2139, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0, 0, 0
0:2:19:275, 2142, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0, 0, 0
0:2:19:275, 2146, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0:2:19:275, 0, 0, 0, 0
0:2:19:281, 2145, 0:2:19:281, 0, 0:2:19:281, 0, 0:2:19:281, 0, 0:2:19:281, 0, 0, 0, 0
0:2:19:285, 2144, 0:2:19:285, 0, 0:2:19:285, 0, 0:2:19:285, 0, 0:2:19:285, 0, 0, 0, 0
0:2:19:285, 2143, 0:2:19:285, 0, 0:2:19:285, 0, 0:2:19:285, 0, 0:2:19:285, 0, 0, 0, 0
0:2:19:307, 2143, 0:2:19:307, 0, 0:2:19:307, 0, 0:2:19:307, 0, 0:2:19:307, 0, 0, 0, 0
0:2:19:311, 2141, 0:2:19:311, 0, 0:2:19:311, 0, 0:2:19:311, 0, 0:2:19:311, 0, 0, 0, 0
0:2:19:312, 2137, 0:2:19:312, 0, 0:2:19:312, 0, 0:2:19:312, 0, 0:2:19:312, 0, 0, 0, 0
0:2:19:312, 2133, 0:2:19:312, 0, 0:2:19:312, 0, 0:2:19:312, 0, 0:2:19:312, 0, 0, 0, 0
0:2:19:326, 2131, 0:2:19:326, 0, 0:2:19:326, 0, 0:2:19:326, 0, 0:2:19:326, 0, 0, 0, 0
0:2:19:328, 2126, 0:2:19:328, 0, 0:2:19:328, 0, 0:2:19:328, 0, 0:2:19:328, 0, 0, 0, 0
0:2:19:329, 2118, 0:2:19:329, 0, 0:2:19:329, 0, 0:2:19:329, 0, 0:2:19:329, 0, 0, 0, 0
0:2:19:346, 2110, 0:2:19:346, 0, 0:2:19:346, 0, 0:2:19:346, 0, 0:2:19:346, 0, 0, 0, 0
0:2:19:347, 2103, 0:2:19:347, 0, 0:2:19:347, 0, 0:2:19:347, 0, 0:2:19:347, 0, 0, 0, 0
0:2:19:347, 2096, 0:2:19:347, 0, 0:2:19:347, 0, 0:2:19:347, 0, 0:2:19:347, 0, 0, 0, 0
0:2:19:364, 2084, 0:2:19:364, 0, 0:2:19:364, 0, 0:2:19:364, 0, 0:2:19:364, 0, 0, 0, 0
0:2:19:365, 2072, 0:2:19:365, 0, 0:2:19:365, 0, 0:2:19:365, 0, 0:2:19:365, 0, 0, 0, 0
0:2:19:366, 2063, 0:2:19:366, 0, 0:2:19:366, 0, 0:2:19:366, 0, 0:2:19:366, 0, 0, 0, 0
0:2:19:370, 2054, 0:2:19:370, 0, 0:2:19:370, 0, 0:2:19:370, 0, 0:2:19:370, 0, 0, 0, 0
0:2:19:371, 2042, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0, 0, 0
0:2:19:371, 2028, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0, 0, 0
0:2:19:371, 2017, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0:2:19:371, 0, 0, 0, 0
0:2:19:373, 2005, 0:2:19:373, 0, 0:2:19:373, 0, 0:2:19:373, 0, 0:2:19:373, 0, 0, 0, 0
0:2:19:389, 1991, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0, 0, 0
0:2:19:389, 1977, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0, 0, 0
0:2:19:389, 1964, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0:2:19:389, 0, 0, 0, 0
0:2:19:395, 1952, 0:2:19:395, 0, 0:2:19:395, 0, 0:2:19:395, 0, 0:2:19:395, 0, 0, 0, 0
0:2:19:396, 1940, 0:2:19:396, 0, 0:2:19:396, 0, 0:2:19:396, 0, 0:2:19:396, 0, 0, 0, 0
0:2:19:397, 1926, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0, 0, 0
0:2:19:397, 1914, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0, 0, 0
0:2:19:397, 1903, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0:2:19:397, 0, 0, 0, 0
0:2:19:399, 1894, 0:2:19:399, 0, 0:2:19:399, 0, 0:2:19:399, 0, 0:2:19:399, 0, 0, 0, 0
0:2:19:399, 1883, 0:2:19:399, 0, 0:2:19:399, 0, 0:2:19:399, 0, 0:2:19:399, 0, 0, 0, 0
0:2:19:402, 1872, 0:2:19:402, 0, 0:2:19:402, 0, 0:2:19:402, 0, 0:2:19:402, 0, 0, 0, 0
0:2:19:407, 1863, 0:2:19:407, 0, 0:2:19:407, 0, 0:2:19:407, 0, 0:2:19:407, 0, 0, 0, 0
0:2:19:409, 1856, 0:2:19:409, 0, 0:2:19:409, 0, 0:2:19:409, 0, 0:2:19:409, 0, 0, 0, 0
0:2:19:450, 1847, 0:2:19:450, 0, 0:2:19:450, 0, 0:2:19:450, 0, 0:2:19:450, 0, 0, 0, 0
0:2:19:451, 1837, 0:2:19:451, 0, 0:2:19:451, 0, 0:2:19:451, 0, 0:2:19:451, 0, 0, 0, 0
0:2:19:451, 1828, 0:2:19:451, 0, 0:2:19:451, 0, 0:2:19:451, 0, 0:2:19:451, 0, 0, 0, 0
0:2:19:452, 1820, 0:2:19:452, 0, 0:2:19:452, 0, 0:2:19:452, 0, 0:2:19:452, 0, 0, 0, 0
0:2:19:453, 1813, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0, 0, 0
0:2:19:453, 1805, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0, 0, 0
0:2:19:453, 1798, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0:2:19:453, 0, 0, 0, 0
0:2:19:485, 1793, 0:2:19:485, 0, 0:2:19:485, 0, 0:2:19:485, 0, 0:2:19:485, 0, 0, 0, 0
0:2:19:485, 1790, 0:2:19:485, 0, 0:2:19:485, 0, 0:2:19:485, 0, 0:2:19:485, 0, 0, 0, 0
0:2:19:486, 1783, 0:2:19:486, 0, 0:2:19:486, 0, 0:2:19:486, 0, 0:2:19:486, 0, 0, 0, 0
0:2:19:487, 1778, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0, 0, 0
0:2:19:487, 1775, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0, 0, 0
0:2:19:487, 1774, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0:2:19:487, 0, 0, 0, 0
0:2:19:495, 1770, 0:2:19:495, 0, 0:2:19:495, 0, 0:2:19:495, 0, 0:2:19:495, 0, 0, 0, 0
0:2:19:499, 1765, 0:2:19:499, 0, 0:2:19:499, 0, 0:2:19:499, 0, 0:2:19:499, 0, 0, 0, 0
0:2:19:504, 1762, 0:2:19:504, 0, 0:2:19:504, 0, 0:2:19:504, 0, 0:2:19:504, 0, 0, 0, 0
0:2:19:504, 1761, 0:2:19:504, 0, 0:2:19:504, 0, 0:2:19:504, 0, 0:2:19:504, 0, 0, 0, 0
0:2:19:514, 1759, 0:2:19:514, 0, 0:2:19:514, 0, 0:2:19:514, 0, 0:2:19:514, 0, 0, 0, 0
0:2:19:515, 1757, 0:2:19:515, 0, 0:2:19:515, 0, 0:2:19:515, 0, 0:2:19:515, 0, 0, 0, 0
0:2:19:516, 1756, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0, 0, 0
0:2:19:516, 1756, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0, 0, 0
0:2:19:516, 1756, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0, 0, 0
0:2:19:516, 1753, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0:2:19:516, 0, 0, 0, 0
0:2:19:518, 1751, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0, 0, 0
0:2:19:518, 1751, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0, 0, 0
0:2:19:518, 1750, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0:2:19:518, 0, 0, 0, 0
0:2:19:519, 1748, 0:2:19:519, 0, 0:2:19:519, 0, 0:2:19:519, 0, 0:2:19:519, 0, 0, 0, 0
0:2:19:561, 1746, 0:2:19:561, 0, 0:2:19:561, 0, 0:2:19:561, 0, 0:2:19:561, 0, 0, 0, 0
0:2:19:562, 1745, 0:2:19:562, 0, 0:2:19:562, 0, 0:2:19:562, 0, 0:2:19:562, 0, 0, 0, 0
0:2:19:562, 1746, 0:2:19:562, 0, 0:2:19:562, 0, 0:2:19:562, 0, 0:2:19:562, 0, 0, 0, 0
0:2:19:563, 1745, 0:2:19:563, 0, 0:2:19:563, 0, 0:2:19:563, 0, 0:2:19:563, 0, 0, 0, 0
0:2:19:567, 1743, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0, 0, 0
0:2:19:567, 1741, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0, 0, 0
0:2:19:567, 1741, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0:2:19:567, 0, 0, 0, 0
0:2:19:568, 1739, 0:2:19:568, 0, 0:2:19:568, 0, 0:2:19:568, 0, 0:2:19:568, 0, 0, 0, 0
0:2:19:568, 1734, 0:2:19:568, 0, 0:2:19:568, 0, 0:2:19:568, 0, 0:2:19:568, 0, 0, 0, 0
0:2:19:569, 1731, 0:2:19:569, 0, 0:2:19:569, 0, 0:2:19:569, 0, 0:2:19:569, 0, 0, 0, 0
0:2:19:624, 1729, 0:2:19:624, 0, 0:2:19:624, 0, 0:2:19:624, 0, 0:2:19:624, 0, 0, 0, 0
0:2:19:625, 1726, 0:2:19:625, 0, 0:2:19:625, 0, 0:2:19:625, 0, 0:2:19:625, 0, 0, 0, 0
0:2:19:626, 1721, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0, 0, 0
0:2:19:626, 1716, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0, 0, 0
0:2:19:626, 1714, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0:2:19:626, 0, 0, 0, 0
0:2:19:628, 1713, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0, 0, 0
0:2:19:628, 1709, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0, 0, 0
0:2:19:628, 1706, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0:2:19:628, 0, 0, 0, 0
0:2:19:629, 1703, 0:2:19:629, 0, 0:2:19:629, 0, 0:2:19:629, 0, 0:2:19:629, 0, 0, 0, 0
0:2:19:629, 1703, 0:2:19:629, 0, 0:2:19:629, 0, 0:2:19:629, 0, 0:2:19:629, 0, 0, 0, 0
0:2:19:637, 1702, 0:2:19:637, 0, 0:2:19:637, 0, 0:2:19:637, 0, 0:2:19:637, 0, 0, 0, 0
