Time, Value, Peak Time, Peak Data, SDNN Time, SDNN Data, RMSSD Time, RMSSD Data, LF/HF Ratio Time, LF/HF Ratio Data, LF_Power, HF_Power, PPI
0:1:52:220,2066, 0:1:52:220,0, 0:1:52:220,0, 0:1:52:220,0, 0:1:52:220,0,0,0,0
0:1:52:244,2060, 0:1:52:244,0, 0:1:52:244,0, 0:1:52:244,0, 0:1:52:244,0,0,0,0
0:1:52:245,2054, 0:1:52:245,0, 0:1:52:245,0, 0:1:52:245,0, 0:1:52:245,0,0,0,0
0:1:52:245,2047, 0:1:52:245,0, 0:1:52:245,0, 0:1:52:245,0, 0:1:52:245,0,0,0,0
0:1:52:250,2039, 0:1:52:250,0, 0:1:52:250,0, 0:1:52:250,0, 0:1:52:250,0,0,0,0
0:1:52:250,2030, 0:1:52:250,0, 0:1:52:250,0, 0:1:52:250,0, 0:1:52:250,0,0,0,0
0:1:52:251,2021, 0:1:52:251,0, 0:1:52:251,0, 0:1:52:251,0, 0:1:52:251,0,0,0,0
0:1:52:251,2011, 0:1:52:251,0, 0:1:52:251,0, 0:1:52:251,0, 0:1:52:251,0,0,0,0
0:1:52:252,2001, 0:1:52:252,0, 0:1:52:252,0, 0:1:52:252,0, 0:1:52:252,0,0,0,0
0:1:52:252,1990, 0:1:52:252,0, 0:1:52:252,0, 0:1:52:252,0, 0:1:52:252,0,0,0,0
0:1:52:253,1980, 0:1:52:253,0, 0:1:52:253,0, 0:1:52:253,0, 0:1:52:253,0,0,0,0
0:1:52:258,1969, 0:1:52:258,0, 0:1:52:258,0, 0:1:52:258,0, 0:1:52:258,0,0,0,0
0:1:52:258,1959, 0:1:52:258,0, 0:1:52:258,0, 0:1:52:258,0, 0:1:52:258,0,0,0,0
0:1:52:259,1948, 0:1:52:259,0, 0:1:52:259,0, 0:1:52:259,0, 0:1:52:259,0,0,0,0
0:1:52:284,1938, 0:1:52:284,0, 0:1:52:284,0, 0:1:52:284,0, 0:1:52:284,0,0,0,0
0:1:52:285,1928, 0:1:52:285,0, 0:1:52:285,0, 0:1:52:285,0, 0:1:52:285,0,0,0,0
0:1:52:285,1917, 0:1:52:285,0, 0:1:52:285,0, 0:1:52:285,0, 0:1:52:285,0,0,0,0
0:1:52:289,1907, 0:1:52:289,0, 0:1:52:289,0, 0:1:52:289,0, 0:1:52:289,0,0,0,0
0:1:52:290,1897, 0:1:52:290,0, 0:1:52:290,0, 0:1:52:290,0, 0:1:52:290,0,0,0,0
0:1:52:290,1887, 0:1:52:290,0, 0:1:52:290,0, 0:1:52:290,0, 0:1:52:290,0,0,0,0
0:1:52:291,1878, 0:1:52:291,0, 0:1:52:291,0, 0:1:52:291,0, 0:1:52:291,0,0,0,0
0:1:52:296,1869, 0:1:52:296,0, 0:1:52:296,0, 0:1:52:296,0, 0:1:52:296,0,0,0,0
0:1:52:300,1859, 0:1:52:300,0, 0:1:52:300,0, 0:1:52:300,0, 0:1:52:300,0,0,0,0
0:1:52:301,1850, 0:1:52:301,0, 0:1:52:301,0, 0:1:52:301,0, 0:1:52:301,0,0,0,0
0:1:52:387,1839, 0:1:52:387,0, 0:1:52:387,0, 0:1:52:387,0, 0:1:52:387,0,0,0,0
0:1:52:387,1830, 0:1:52:387,0, 0:1:52:387,0, 0:1:52:387,0, 0:1:52:387,0,0,0,0
0:1:52:388,1820, 0:1:52:388,0, 0:1:52:388,0, 0:1:52:388,0, 0:1:52:388,0,0,0,0
0:1:52:389,1811, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0,0,0,0
0:1:52:389,1802, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0,0,0,0
0:1:52:389,1794, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0, 0:1:52:389,0,0,0,0
0:1:52:390,1786, 0:1:52:390,0, 0:1:52:390,0, 0:1:52:390,0, 0:1:52:390,0,0,0,0
0:1:52:390,1778, 0:1:52:390,0, 0:1:52:390,0, 0:1:52:390,0, 0:1:52:390,0,0,0,0
0:1:52:391,1770, 0:1:52:391,0, 0:1:52:391,0, 0:1:52:391,0, 0:1:52:391,0,0,0,0
0:1:52:392,1762, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0,0,0,0
0:1:52:392,1754, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0,0,0,0
0:1:52:392,1747, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0, 0:1:52:392,0,0,0,0
0:1:52:393,1740, 0:1:52:393,0, 0:1:52:393,0, 0:1:52:393,0, 0:1:52:393,0,0,0,0
0:1:52:393,1733, 0:1:52:393,0, 0:1:52:393,0, 0:1:52:393,0, 0:1:52:393,0,0,0,0
0:1:52:394,1727, 0:1:52:394,0, 0:1:52:394,0, 0:1:52:394,0, 0:1:52:394,0,0,0,0
0:1:52:394,1720, 0:1:52:394,0, 0:1:52:394,0, 0:1:52:394,0, 0:1:52:394,0,0,0,0
0:1:52:395,1714, 0:1:52:395,0, 0:1:52:395,0, 0:1:52:395,0, 0:1:52:395,0,0,0,0
0:1:52:401,1708, 0:1:52:401,0, 0:1:52:401,0, 0:1:52:401,0, 0:1:52:401,0,0,0,0
0:1:52:402,1704, 0:1:52:402,0, 0:1:52:402,0, 0:1:52:402,0, 0:1:52:402,0,0,0,0
0:1:52:402,1699, 0:1:52:402,0, 0:1:52:402,0, 0:1:52:402,0, 0:1:52:402,0,0,0,0
0:1:52:404,1695, 0:1:52:404,0, 0:1:52:404,0, 0:1:52:404,0, 0:1:52:404,0,0,0,0
0:1:52:404,1692, 0:1:52:404,0, 0:1:52:404,0, 0:1:52:404,0, 0:1:52:404,0,0,0,0
0:1:52:407,1690, 0:1:52:407,0, 0:1:52:407,0, 0:1:52:407,0, 0:1:52:407,0,0,0,0
0:1:52:410,1690, 0:1:52:410,0, 0:1:52:410,0, 0:1:52:410,0, 0:1:52:410,0,0,0,0
0:1:52:415,1693, 0:1:52:415,0, 0:1:52:415,0, 0:1:52:415,0, 0:1:52:415,0,0,0,0
0:1:52:417,1700, 0:1:52:417,0, 0:1:52:417,0, 0:1:52:417,0, 0:1:52:417,0,0,0,0
0:1:52:417,1709, 0:1:52:417,0, 0:1:52:417,0, 0:1:52:417,0, 0:1:52:417,0,0,0,0
0:1:52:418,1723, 0:1:52:418,0, 0:1:52:418,0, 0:1:52:418,0, 0:1:52:418,0,0,0,0
0:1:52:433,1741, 0:1:52:433,0, 0:1:52:433,0, 0:1:52:433,0, 0:1:52:433,0,0,0,0
0:1:52:434,1764, 0:1:52:434,0, 0:1:52:434,0, 0:1:52:434,0, 0:1:52:434,0,0,0,0
0:1:52:435,1791, 0:1:52:435,0, 0:1:52:435,0, 0:1:52:435,0, 0:1:52:435,0,0,0,0
0:1:52:439,1823, 0:1:52:439,0, 0:1:52:439,0, 0:1:52:439,0, 0:1:52:439,0,0,0,0
0:1:52:440,1858, 0:1:52:440,0, 0:1:52:440,0, 0:1:52:440,0, 0:1:52:440,0,0,0,0
0:1:52:440,1897, 0:1:52:440,0, 0:1:52:440,0, 0:1:52:440,0, 0:1:52:440,0,0,0,0
0:1:52:441,1938, 0:1:52:441,0, 0:1:52:441,0, 0:1:52:441,0, 0:1:52:441,0,0,0,0
0:1:52:441,1981, 0:1:52:441,0, 0:1:52:441,0, 0:1:52:441,0, 0:1:52:441,0,0,0,0
0:1:52:442,2026, 0:1:52:442,0, 0:1:52:442,0, 0:1:52:442,0, 0:1:52:442,0,0,0,0
0:1:52:478,2072, 0:1:52:478,0, 0:1:52:478,0, 0:1:52:478,0, 0:1:52:478,0,0,0,0
0:1:52:478,2116, 0:1:52:478,0, 0:1:52:478,0, 0:1:52:478,0, 0:1:52:478,0,0,0,0
0:1:52:479,2161, 0:1:52:479,0, 0:1:52:479,0, 0:1:52:479,0, 0:1:52:479,0,0,0,0
0:1:52:479,2204, 0:1:52:479,0, 0:1:52:479,0, 0:1:52:479,0, 0:1:52:479,0,0,0,0
0:1:52:484,2245, 0:1:52:484,0, 0:1:52:484,0, 0:1:52:484,0, 0:1:52:484,0,0,0,0
0:1:52:485,2285, 0:1:52:485,0, 0:1:52:485,0, 0:1:52:485,0, 0:1:52:485,0,0,0,0
0:1:52:485,2321, 0:1:52:485,0, 0:1:52:485,0, 0:1:52:485,0, 0:1:52:485,0,0,0,0
0:1:52:486,2353, 0:1:52:486,0, 0:1:52:486,0, 0:1:52:486,0, 0:1:52:486,0,0,0,0
0:1:52:486,2383, 0:1:52:486,0, 0:1:52:486,0, 0:1:52:486,0, 0:1:52:486,0,0,0,0
0:1:52:487,2409, 0:1:52:487,0, 0:1:52:487,0, 0:1:52:487,0, 0:1:52:487,0,0,0,0
0:1:52:491,2445, 0:1:52:491,0, 0:1:52:491,0, 0:1:52:491,0, 0:1:52:491,0,0,0,0
0:1:52:516,2465, 0:1:52:516,0, 0:1:52:516,0, 0:1:52:516,0, 0:1:52:516,0,0,0,0
0:1:52:517,2476, 0:1:52:517,0, 0:1:52:517,0, 0:1:52:517,0, 0:1:52:517,0,0,0,0
0:1:52:520,2485, 0:1:52:520,0, 0:1:52:520,0, 0:1:52:520,0, 0:1:52:520,0,0,0,0
0:1:52:520,2489, 0:1:52:520,0, 0:1:52:520,0, 0:1:52:520,0, 0:1:52:520,0,0,0,0
0:1:52:521,2490, 0:1:52:521,0, 0:1:52:521,0, 0:1:52:521,0, 0:1:52:521,0,0,0,0
0:1:52:522,2488, 0:1:52:522,0, 0:1:52:522,0, 0:1:52:522,0, 0:1:52:522,0,0,0,0
0:1:52:522,2485, 0:1:52:522,2490, 0:1:52:522,0, 0:1:52:522,0, 0:1:52:522,0,0,0,
0:1:52:527,2477, 0:1:52:527,0, 0:1:52:527,0, 0:1:52:527,0, 0:1:52:527,0,0,0,0
0:1:52:527,2468, 0:1:52:527,0, 0:1:52:527,0, 0:1:52:527,0, 0:1:52:527,0,0,0,578.951
0:1:52:555,2458, 0:1:52:555,0, 0:1:52:555,0, 0:1:52:555,0, 0:1:52:555,0,0,0,0
0:1:52:556,2445, 0:1:52:556,0, 0:1:52:556,0, 0:1:52:556,0, 0:1:52:556,0,0,0,0
0:1:52:556,2431, 0:1:52:556,0, 0:1:52:556,0, 0:1:52:556,0, 0:1:52:556,0,0,0,0
0:1:52:557,2416, 0:1:52:557,0, 0:1:52:557,0, 0:1:52:557,0, 0:1:52:557,0,0,0,0
0:1:52:560,2400, 0:1:52:560,0, 0:1:52:560,0, 0:1:52:560,0, 0:1:52:560,0,0,0,0
0:1:52:562,2383, 0:1:52:562,0, 0:1:52:562,0, 0:1:52:562,0, 0:1:52:562,0,0,0,0
0:1:52:562,2365, 0:1:52:562,0, 0:1:52:562,0, 0:1:52:562,0, 0:1:52:562,0,0,0,0
0:1:52:563,2347, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0,0,0,0
0:1:52:563,2329, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0,0,0,0
0:1:52:563,2311, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0, 0:1:52:563,0,0,0,0
0:1:52:564,2287, 0:1:52:564,0, 0:1:52:564,0, 0:1:52:564,0, 0:1:52:564,0,0,0,0
0:1:52:598,2270, 0:1:52:598,0, 0:1:52:598,0, 0:1:52:598,0, 0:1:52:598,0,0,0,0
0:1:52:599,2250, 0:1:52:599,0, 0:1:52:599,0, 0:1:52:599,0, 0:1:52:599,0,0,0,0
0:1:52:602,2232, 0:1:52:602,0, 0:1:52:602,0, 0:1:52:602,0, 0:1:52:602,0,0,0,0
0:1:52:608,2215, 0:1:52:608,0, 0:1:52:608,0, 0:1:52:608,0, 0:1:52:608,0,0,0,0
0:1:52:609,2196, 0:1:52:609,0, 0:1:52:609,0, 0:1:52:609,0, 0:1:52:609,0,0,0,0
0:1:52:610,2179, 0:1:52:610,0, 0:1:52:610,0, 0:1:52:610,0, 0:1:52:610,0,0,0,0
0:1:52:611,2161, 0:1:52:611,0, 0:1:52:611,0, 0:1:52:611,0, 0:1:52:611,0,0,0,0
0:1:52:611,2143, 0:1:52:611,0, 0:1:52:611,0, 0:1:52:611,0, 0:1:52:611,0,0,0,0
0:1:52:612,2126, 0:1:52:612,0, 0:1:52:612,0, 0:1:52:612,0, 0:1:52:612,0,0,0,0
0:1:52:612,2109, 0:1:52:612,0, 0:1:52:612,0, 0:1:52:612,0, 0:1:52:612,0,0,0,0
0:1:52:640,2092, 0:1:52:640,0, 0:1:52:640,0, 0:1:52:640,0, 0:1:52:640,0,0,0,0
0:1:52:641,2075, 0:1:52:641,0, 0:1:52:641,0, 0:1:52:641,0, 0:1:52:641,0,0,0,0
0:1:52:641,2059, 0:1:52:641,0, 0:1:52:641,0, 0:1:52:641,0, 0:1:52:641,0,0,0,0
0:1:52:643,2043, 0:1:52:643,0, 0:1:52:643,0, 0:1:52:643,0, 0:1:52:643,0,0,0,0
0:1:52:643,2027, 0:1:52:643,0, 0:1:52:643,0, 0:1:52:643,0, 0:1:52:643,0,0,0,0
0:1:52:644,2014, 0:1:52:644,0, 0:1:52:644,0, 0:1:52:644,0, 0:1:52:644,0,0,0,0
0:1:52:647,1999, 0:1:52:647,0, 0:1:52:647,0, 0:1:52:647,0, 0:1:52:647,0,0,0,0
0:1:52:648,1986, 0:1:52:648,0, 0:1:52:648,0, 0:1:52:648,0, 0:1:52:648,0,0,0,0
0:1:52:648,1973, 0:1:52:648,0, 0:1:52:648,0, 0:1:52:648,0, 0:1:52:648,0,0,0,0
0:1:52:649,1962, 0:1:52:649,0, 0:1:52:649,0, 0:1:52:649,0, 0:1:52:649,0,0,0,0
0:1:52:671,1952, 0:1:52:671,0, 0:1:52:671,0, 0:1:52:671,0, 0:1:52:671,0,0,0,0
0:1:52:671,1944, 0:1:52:671,0, 0:1:52:671,0, 0:1:52:671,0, 0:1:52:671,0,0,0,0
0:1:52:672,1937, 0:1:52:672,0, 0:1:52:672,0, 0:1:52:672,0, 0:1:52:672,0,0,0,0
0:1:52:677,1932, 0:1:52:677,0, 0:1:52:677,0, 0:1:52:677,0, 0:1:52:677,0,0,0,0
0:1:52:678,1929, 0:1:52:678,0, 0:1:52:678,0, 0:1:52:678,0, 0:1:52:678,0,0,0,0
0:1:52:679,1927, 0:1:52:679,0, 0:1:52:679,0, 0:1:52:679,0, 0:1:52:679,0,0,0,0
0:1:52:686,1927, 0:1:52:686,0, 0:1:52:686,0, 0:1:52:686,0, 0:1:52:686,0,0,0,0
0:1:52:687,1929, 0:1:52:687,0, 0:1:52:687,0, 0:1:52:687,0, 0:1:52:687,0,0,0,0
0:1:52:690,1933, 0:1:52:690,0, 0:1:52:690,0, 0:1:52:690,0, 0:1:52:690,0,0,0,0
0:1:52:691,1938, 0:1:52:691,0, 0:1:52:691,0, 0:1:52:691,0, 0:1:52:691,0,0,0,0
0:1:52:715,1945, 0:1:52:715,0, 0:1:52:715,0, 0:1:52:715,0, 0:1:52:715,0,0,0,0
0:1:52:715,1952, 0:1:52:715,0, 0:1:52:715,0, 0:1:52:715,0, 0:1:52:715,0,0,0,0
0:1:52:717,1961, 0:1:52:717,0, 0:1:52:717,0, 0:1:52:717,0, 0:1:52:717,0,0,0,0
0:1:52:720,1971, 0:1:52:720,0, 0:1:52:720,0, 0:1:52:720,0, 0:1:52:720,0,0,0,0
0:1:52:721,1981, 0:1:52:721,0, 0:1:52:721,0, 0:1:52:721,0, 0:1:52:721,0,0,0,0
0:1:52:721,1991, 0:1:52:721,0, 0:1:52:721,0, 0:1:52:721,0, 0:1:52:721,0,0,0,0
0:1:52:723,2002, 0:1:52:723,0, 0:1:52:723,0, 0:1:52:723,0, 0:1:52:723,0,0,0,0
0:1:52:727,2011, 0:1:52:727,0, 0:1:52:727,0, 0:1:52:727,0, 0:1:52:727,0,0,0,0
0:1:52:728,2021, 0:1:52:728,0, 0:1:52:728,0, 0:1:52:728,0, 0:1:52:728,0,0,0,0
0:1:52:728,2031, 0:1:52:728,0, 0:1:52:728,0, 0:1:52:728,0, 0:1:52:728,0,0,0,0
0:1:52:759,2039, 0:1:52:759,0, 0:1:52:759,0, 0:1:52:759,0, 0:1:52:759,0,0,0,0
0:1:52:760,2047, 0:1:52:760,0, 0:1:52:760,0, 0:1:52:760,0, 0:1:52:760,0,0,0,0
0:1:52:761,2054, 0:1:52:761,0, 0:1:52:761,0, 0:1:52:761,0, 0:1:52:761,0,0,0,0
0:1:52:761,2060, 0:1:52:761,0, 0:1:52:761,0, 0:1:52:761,0, 0:1:52:761,0,0,0,0
0:1:52:764,2065, 0:1:52:764,0, 0:1:52:764,0, 0:1:52:764,0, 0:1:52:764,0,0,0,0
0:1:52:766,2069, 0:1:52:766,0, 0:1:52:766,0, 0:1:52:766,0, 0:1:52:766,0,0,0,0
0:1:52:767,2073, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0,0,0,0
0:1:52:767,2074, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0,0,0,0
0:1:52:767,2075, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0, 0:1:52:767,0,0,0,0
0:1:52:768,2076, 0:1:52:768,0, 0:1:52:768,0, 0:1:52:768,0, 0:1:52:768,0,0,0,0
0:1:52:772,2075, 0:1:52:772,0, 0:1:52:772,0, 0:1:52:772,0, 0:1:52:772,0,0,0,0
0:1:52:776,2073, 0:1:52:776,0, 0:1:52:776,0, 0:1:52:776,0, 0:1:52:776,0,0,0,0
0:1:52:778,2070, 0:1:52:778,0, 0:1:52:778,0, 0:1:52:778,0, 0:1:52:778,0,0,0,0
0:1:52:802,2066, 0:1:52:802,0, 0:1:52:802,0, 0:1:52:802,0, 0:1:52:802,0,0,0,0
0:1:52:807,2062, 0:1:52:807,0, 0:1:52:807,0, 0:1:52:807,0, 0:1:52:807,0,0,0,0
0:1:52:808,2056, 0:1:52:808,0, 0:1:52:808,0, 0:1:52:808,0, 0:1:52:808,0,0,0,0
0:1:52:809,2050, 0:1:52:809,0, 0:1:52:809,0, 0:1:52:809,0, 0:1:52:809,0,0,0,0
0:1:52:814,2042, 0:1:52:814,0, 0:1:52:814,0, 0:1:52:814,0, 0:1:52:814,0,0,0,0
0:1:52:815,2034, 0:1:52:815,0, 0:1:52:815,0, 0:1:52:815,0, 0:1:52:815,0,0,0,0
0:1:52:815,2026, 0:1:52:815,0, 0:1:52:815,0, 0:1:52:815,0, 0:1:52:815,0,0,0,0
0:1:52:816,2017, 0:1:52:816,0, 0:1:52:816,0, 0:1:52:816,0, 0:1:52:816,0,0,0,0
0:1:52:816,2007, 0:1:52:816,0, 0:1:52:816,0, 0:1:52:816,0, 0:1:52:816,0,0,0,0
0:1:52:817,1997, 0:1:52:817,0, 0:1:52:817,0, 0:1:52:817,0, 0:1:52:817,0,0,0,0
0:1:52:821,1987, 0:1:52:821,0, 0:1:52:821,0, 0:1:52:821,0, 0:1:52:821,0,0,0,0
0:1:52:853,1977, 0:1:52:853,0, 0:1:52:853,0, 0:1:52:853,0, 0:1:52:853,0,0,0,0
0:1:52:854,1967, 0:1:52:854,0, 0:1:52:854,0, 0:1:52:854,0, 0:1:52:854,0,0,0,0
0:1:52:854,1956, 0:1:52:854,0, 0:1:52:854,0, 0:1:52:854,0, 0:1:52:854,0,0,0,0
0:1:52:859,1946, 0:1:52:859,0, 0:1:52:859,0, 0:1:52:859,0, 0:1:52:859,0,0,0,0
0:1:52:861,1935, 0:1:52:861,0, 0:1:52:861,0, 0:1:52:861,0, 0:1:52:861,0,0,0,0
0:1:52:861,1925, 0:1:52:861,0, 0:1:52:861,0, 0:1:52:861,0, 0:1:52:861,0,0,0,0
0:1:52:862,1915, 0:1:52:862,0, 0:1:52:862,0, 0:1:52:862,0, 0:1:52:862,0,0,0,0
0:1:52:862,1905, 0:1:52:862,0, 0:1:52:862,0, 0:1:52:862,0, 0:1:52:862,0,0,0,0
0:1:52:863,1894, 0:1:52:863,0, 0:1:52:863,0, 0:1:52:863,0, 0:1:52:863,0,0,0,0
0:1:52:863,1884, 0:1:52:863,0, 0:1:52:863,0, 0:1:52:863,0, 0:1:52:863,0,0,0,0
0:1:52:894,1874, 0:1:52:894,0, 0:1:52:894,0, 0:1:52:894,0, 0:1:52:894,0,0,0,0
0:1:52:898,1865, 0:1:52:898,0, 0:1:52:898,0, 0:1:52:898,0, 0:1:52:898,0,0,0,0
0:1:52:899,1855, 0:1:52:899,0, 0:1:52:899,0, 0:1:52:899,0, 0:1:52:899,0,0,0,0
0:1:52:902,1845, 0:1:52:902,0, 0:1:52:902,0, 0:1:52:902,0, 0:1:52:902,0,0,0,0
0:1:52:903,1836, 0:1:52:903,0, 0:1:52:903,0, 0:1:52:903,0, 0:1:52:903,0,0,0,0
0:1:52:903,1827, 0:1:52:903,0, 0:1:52:903,0, 0:1:52:903,0, 0:1:52:903,0,0,0,0
0:1:52:905,1818, 0:1:52:905,0, 0:1:52:905,0, 0:1:52:905,0, 0:1:52:905,0,0,0,0
0:1:52:909,1811, 0:1:52:909,0, 0:1:52:909,0, 0:1:52:909,0, 0:1:52:909,0,0,0,0
0:1:52:910,1802, 0:1:52:910,0, 0:1:52:910,0, 0:1:52:910,0, 0:1:52:910,0,0,0,0
0:1:52:910,1793, 0:1:52:910,0, 0:1:52:910,0, 0:1:52:910,0, 0:1:52:910,0,0,0,0
0:1:52:934,1785, 0:1:52:934,0, 0:1:52:934,0, 0:1:52:934,0, 0:1:52:934,0,0,0,0
0:1:52:935,1778, 0:1:52:935,0, 0:1:52:935,0, 0:1:52:935,0, 0:1:52:935,0,0,0,0
0:1:52:936,1770, 0:1:52:936,0, 0:1:52:936,0, 0:1:52:936,0, 0:1:52:936,0,0,0,0
0:1:52:936,1763, 0:1:52:936,0, 0:1:52:936,0, 0:1:52:936,0, 0:1:52:936,0,0,0,0
0:1:52:939,1756, 0:1:52:939,0, 0:1:52:939,0, 0:1:52:939,0, 0:1:52:939,0,0,0,0
0:1:52:940,1749, 0:1:52:940,0, 0:1:52:940,0, 0:1:52:940,0, 0:1:52:940,0,0,0,0
0:1:52:941,1742, 0:1:52:941,0, 0:1:52:941,0, 0:1:52:941,0, 0:1:52:941,0,0,0,0
0:1:52:941,1735, 0:1:52:941,0, 0:1:52:941,0, 0:1:52:941,0, 0:1:52:941,0,0,0,0
0:1:52:942,1728, 0:1:52:942,0, 0:1:52:942,0, 0:1:52:942,0, 0:1:52:942,0,0,0,0
0:1:52:942,1721, 0:1:52:942,0, 0:1:52:942,0, 0:1:52:942,0, 0:1:52:942,0,0,0,0
0:1:52:946,1715, 0:1:52:946,0, 0:1:52:946,0, 0:1:52:946,0, 0:1:52:946,0,0,0,0
0:1:52:947,1709, 0:1:52:947,0, 0:1:52:947,0, 0:1:52:947,0, 0:1:52:947,0,0,0,0
0:1:52:948,1704, 0:1:52:948,0, 0:1:52:948,0, 0:1:52:948,0, 0:1:52:948,0,0,0,0
0:1:52:974,1699, 0:1:52:974,0, 0:1:52:974,0, 0:1:52:974,0, 0:1:52:974,0,0,0,0
0:1:52:978,1695, 0:1:52:978,0, 0:1:52:978,0, 0:1:52:978,0, 0:1:52:978,0,0,0,0
0:1:52:979,1693, 0:1:52:979,0, 0:1:52:979,0, 0:1:52:979,0, 0:1:52:979,0,0,0,0
0:1:52:983,1691, 0:1:52:983,0, 0:1:52:983,0, 0:1:52:983,0, 0:1:52:983,0,0,0,0
0:1:52:983,1692, 0:1:52:983,0, 0:1:52:983,0, 0:1:52:983,0, 0:1:52:983,0,0,0,0
0:1:52:988,1694, 0:1:52:988,0, 0:1:52:988,0, 0:1:52:988,0, 0:1:52:988,0,0,0,0
0:1:52:989,1700, 0:1:52:989,0, 0:1:52:989,0, 0:1:52:989,0, 0:1:52:989,0,0,0,0
0:1:52:994,1709, 0:1:52:994,0, 0:1:52:994,0, 0:1:52:994,0, 0:1:52:994,0,0,0,0
0:1:52:995,1722, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0,0,0,0
0:1:52:995,1740, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0,0,0,0
0:1:52:995,1762, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0, 0:1:52:995,0,0,0,0
0:1:53:14,1789, 0:1:53:14,0, 0:1:53:14,0, 0:1:53:14,0, 0:1:53:14,0,0,0,0
0:1:53:15,1820, 0:1:53:15,0, 0:1:53:15,0, 0:1:53:15,0, 0:1:53:15,0,0,0,0
0:1:53:15,1856, 0:1:53:15,0, 0:1:53:15,0, 0:1:53:15,0, 0:1:53:15,0,0,0,0
0:1:53:16,1895, 0:1:53:16,0, 0:1:53:16,0, 0:1:53:16,0, 0:1:53:16,0,0,0,0
0:1:53:20,1936, 0:1:53:20,0, 0:1:53:20,0, 0:1:53:20,0, 0:1:53:20,0,0,0,0
0:1:53:20,1980, 0:1:53:20,0, 0:1:53:20,0, 0:1:53:20,0, 0:1:53:20,0,0,0,0
0:1:53:21,2026, 0:1:53:21,0, 0:1:53:21,0, 0:1:53:21,0, 0:1:53:21,0,0,0,0
0:1:53:22,2073, 0:1:53:22,0, 0:1:53:22,0, 0:1:53:22,0, 0:1:53:22,0,0,0,0
0:1:53:23,2119, 0:1:53:23,0, 0:1:53:23,0, 0:1:53:23,0, 0:1:53:23,0,0,0,0
0:1:53:48,2166, 0:1:53:48,0, 0:1:53:48,0, 0:1:53:48,0, 0:1:53:48,0,0,0,0
0:1:53:51,2211, 0:1:53:51,0, 0:1:53:51,0, 0:1:53:51,0, 0:1:53:51,0,0,0,0
0:1:53:53,2253, 0:1:53:53,0, 0:1:53:53,0, 0:1:53:53,0, 0:1:53:53,0,0,0,0
0:1:53:54,2293, 0:1:53:54,0, 0:1:53:54,0, 0:1:53:54,0, 0:1:53:54,0,0,0,0
0:1:53:58,2331, 0:1:53:58,0, 0:1:53:58,0, 0:1:53:58,0, 0:1:53:58,0,0,0,0
0:1:53:59,2365, 0:1:53:59,0, 0:1:53:59,0, 0:1:53:59,0, 0:1:53:59,0,0,0,0
0:1:53:60,2397, 0:1:53:60,0, 0:1:53:60,0, 0:1:53:60,0, 0:1:53:60,0,0,0,0
0:1:53:85,2425, 0:1:53:85,0, 0:1:53:85,0, 0:1:53:85,0, 0:1:53:85,0,0,0,0
0:1:53:90,2464, 0:1:53:90,0, 0:1:53:90,0, 0:1:53:90,0, 0:1:53:90,0,0,0,0
0:1:53:90,2485, 0:1:53:90,0, 0:1:53:90,0, 0:1:53:90,0, 0:1:53:90,0,0,0,0
0:1:53:94,2498, 0:1:53:94,0, 0:1:53:94,0, 0:1:53:94,0, 0:1:53:94,0,0,0,0
0:1:53:96,2507, 0:1:53:96,0, 0:1:53:96,0, 0:1:53:96,0, 0:1:53:96,0,0,0,0
0:1:53:96,2512, 0:1:53:96,0, 0:1:53:96,0, 0:1:53:96,0, 0:1:53:96,0,0,0,0
0:1:53:97,2515, 0:1:53:97,0, 0:1:53:97,0, 0:1:53:97,0, 0:1:53:97,0,0,0,0
0:1:53:97,2514, 0:1:53:97,0, 0:1:53:97,0, 0:1:53:97,0, 0:1:53:97,0,0,0,0
0:1:53:97,2511, 0:1:53:97,2515, 0:1:53:97,0, 0:1:53:97,0, 0:1:53:97,0,0,0,
0:1:53:98,2505, 0:1:53:98,0, 0:1:53:98,0, 0:1:53:98,0, 0:1:53:98,0,0,0,0
0:1:53:137,2497, 0:1:53:137,0, 0:1:53:137,0, 0:1:53:137,0, 0:1:53:137,0,0,0,574.2898
